sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature
0.824229892904564,0.9801991659279695,0.37688526007091955,0.890568652210184,0.9090846195290456,0.28280487267582766,0.15765519599681965,0.5792852736891051,1.0
0.9408634132146281,0.7206733425743702,0.597587666665723,0.15323879264111145,0.5963064688308924,0.5248498011229571,0.052745654106333105,0.885319206745691,0.75
0.9754704671781327,0.6951322081518038,0.5272479623850331,0.38810066527541875,0.519647402537837,0.4666678639847097,0.12915442165485674,0.44813664675946335,0.75
0.9586294275932626,0.8812261104641846,0.3860848298399687,0.813039182232354,0.5697686443324704,0.36487092132264703,0.022141455902491843,0.9742494566507766,0.0
0.7179300036213642,0.9773841372891686,0.4511574058451955,0.7223853937190041,0.4646720058725087,0.6067984782038969,0.17384401590568205,0.9057754855308682,0.25
0.5359240893209501,0.8714168653831327,0.3441012814577531,0.9655051417299608,0.7617535684478417,0.39820269117204316,0.6051392731805785,0.9527166200325314,0.5
0.9380378758116078,0.5097073526242262,0.5361321945299471,0.8058645470435335,0.8920844411199236,0.3384868073772678,0.34837741081335005,0.3545747422565376,1.0
0.8775849066114563,0.7313156769301226,0.6310208098223088,0.06538402488722803,0.5027270214942956,0.4660933951007801,0.2759355215216253,0.8873029921683286,0.25
0.8532930532878201,0.8798420012814897,0.4753827098661455,0.6057986935035087,0.30694653752817425,0.6103331603688565,0.3706196872982322,0.40639599782125746,0.25
0.9408634132146281,0.7206733425743702,0.597587666665723,0.15323879264111145,0.5963064688308924,0.5248498011229571,0.052745654106333105,0.885319206745691,1.0
0.6843810123307006,0.5549496720139245,0.6929621614782546,0.006415542374366701,0.9205885352189919,0.7482495873827135,0.23067543602840232,0.7660366149758088,0.75
0.6184859556562347,0.6878125290873182,0.597086491545623,0.3176770797956008,0.7814688411677415,0.2585147437538327,0.6966502804888469,0.4744676602550493,0.5
0.9380378758116078,0.5097073526242262,0.5361321945299471,0.8058645470435335,0.8920844411199236,0.3384868073772678,0.34837741081335005,0.3545747422565376,0.75
0.6958759383124887,0.9595380011746176,0.4854259872157087,0.23133959364600665,0.5155373411177612,0.34468609261968036,0.6514388966244137,0.6760445056278123,1.0
0.7017268765612366,0.6945197453792566,0.49896473411490605,0.7781489902346793,0.33523592909796823,0.8945266272440531,0.4736231032321856,0.797245958917728,0.5
0.767054154325794,0.8358573786590966,0.4997561828254642,0.7758808903818947,0.7201616134739595,0.35860458751761176,0.5137909096415662,0.2413042141037933,0.5
0.9961093180953031,0.953110583831661,0.3992757112090305,0.01809921591055197,0.403683117270733,0.8137302352662461,0.012439183615570313,0.30721902373918286,0.0
0.9590444658158752,0.7012205007084126,0.6048638537351585,0.2263530382627534,0.5697307720351571,0.6438607054102394,0.033149440081680935,0.9084740493938542,1.0
0.894009085262532,0.8940047888213636,0.3699107589070637,0.9152655147707954,0.5874387844513391,0.5892505025403799,0.24043721530066853,0.11646994270230858,0.75
0.8773832217815932,0.81760018280109,0.6041512840781875,0.4100748652492594,0.9116072408080397,0.3517706620219396,0.06945307396094712,0.7464556258818325,0.25
0.5916441915674491,0.6368322238032197,0.4256087231430571,0.9788234140933788,0.8990208610650032,0.6513165794519167,0.7018970619868967,0.5307746865693045,0.5
0.9661633811894426,0.6506524338457497,0.33821396769889867,0.970626792236772,0.24395239578436617,0.6566009024808972,0.574265337654839,0.9085746143009348,1.0
0.9555506527659556,0.7153697543256636,0.4604747468609301,0.8079398099368328,0.7334321828652381,0.39052515707267826,0.05643555601482764,0.9551098973583348,0.25
0.8746390146511056,0.5937536011195526,0.6498505825522631,0.020721032464701326,0.5116319067357105,0.7781707210908178,0.193444029185867,0.7836290549058244,1.0
0.8852305192989056,0.7587963330184957,0.5076891581674366,0.7233901378124007,0.83810458995447,0.25329751742273715,0.43072035651569107,0.04246580560015089,0.0
0.894009085262532,0.8940047888213636,0.3699107589070637,0.9152655147707954,0.5874387844513391,0.5892505025403799,0.24043721530066853,0.11646994270230858,0.0
0.7697441262767767,0.5923977090900592,0.6657827060534226,0.11281930603806871,0.5879899453255655,0.9042568842910956,0.23718026376699264,0.4444950063971489,0.0
0.8268220930455127,0.9683005876493608,0.4937278720627976,0.3119759440155053,0.7034472646111078,0.878589527973401,0.04631461680291256,0.044835002015278055,0.25
0.5884700338166301,0.6757558155128872,0.6086047264153315,0.2403937056270041,0.8890504990429219,0.4337268382711029,0.46923275837060807,0.9599089941234601,0.0
0.824229892904564,0.9801991659279695,0.37688526007091955,0.890568652210184,0.9090846195290456,0.28280487267582766,0.15765519599681965,0.5792852736891051,0.0
0.6415965840394376,0.6652164442274932,0.5872623420255706,0.5078018406018586,0.5808396247184436,0.668676129937131,0.6628993055217439,0.1470255040472416,1.0
0.8773832217815932,0.81760018280109,0.6041512840781875,0.4100748652492594,0.9116072408080397,0.3517706620219396,0.06945307396094712,0.7464556258818325,0.5
0.6184859556562347,0.6878125290873182,0.597086491545623,0.3176770797956008,0.7814688411677415,0.2585147437538327,0.6966502804888469,0.4744676602550493,1.0
0.7472727426723301,0.9065393511913097,0.498140264376077,0.5221251205965474,0.3819302509622779,0.2955515149636969,0.6474583462175061,0.9806263881883661,0.25
0.9549351824879917,0.6049361409934977,0.5925032364708442,0.4383858150569827,0.6709691519183282,0.5562466545512182,0.14986301442956693,0.3165705443239677,1.0
0.5676550865883853,0.8747376101562506,0.4278365743891612,0.8316265962896121,0.6149409539237515,0.6029400335522012,0.7116018482075771,0.20685492099525904,0.25
0.7005174118965093,0.7676168852520756,0.5769156827852461,0.4855334860336721,0.7790275842956639,0.741445607167045,0.10392882971426186,0.9805793550907164,0.75
0.8535390631614691,0.8536353083833517,0.5722852220079307,0.014169600542446686,0.7052744677149106,0.7606177120547469,0.0540248961861606,0.26352603511334366,0.75
0.8121051641938836,0.7244443039627543,0.5387045420085581,0.5492782670833228,0.7048666109880354,0.17857728135434317,0.5534109064466477,0.2622081163864469,1.0
0.949339812710782,0.6420246903341011,0.6379465927042551,0.014800697683416039,0.4273759539049582,0.7751386951086753,0.26505475267565676,0.10767249974899695,1.0
0.5941769284561562,0.9763377749266671,0.5060992170759101,0.40797776911236205,0.7076796397394269,0.7523330244842767,0.2867521917823729,0.5264255052219076,0.5
0.631285251234557,0.6841933384433476,0.6113811355710951,0.09636356874636746,0.423643276844611,0.7308564153072751,0.5580832454689421,0.5998829786061827,0.5
0.9101204047220126,0.6516856203657886,0.6027410634719897,0.09624687666082876,0.21202110520916467,0.7079215851112818,0.586294470427155,0.031763297553978775,0.0
0.9590444658158752,0.7012205007084126,0.6048638537351585,0.2263530382627534,0.5697307720351571,0.6438607054102394,0.033149440081680935,0.9084740493938542,0.0
0.7108375647356351,0.7148631639481611,0.5897658097530702,0.2584429389934188,0.5602862971200493,0.6775930939733692,0.3232010100221943,0.6801583112920654,0.0
0.9555600403274702,0.6704532951183436,0.6568960650497057,0.039565969592138726,0.5672049805687792,0.6154630041206419,0.10690535744683465,0.9027724553753851,0.25
0.6958759383124887,0.9595380011746176,0.4854259872157087,0.23133959364600665,0.5155373411177612,0.34468609261968036,0.6514388966244137,0.6760445056278123,0.25
0.9380378758116078,0.5097073526242262,0.5361321945299471,0.8058645470435335,0.8920844411199236,0.3384868073772678,0.34837741081335005,0.3545747422565376,0.25
0.9725197552463496,0.5699235274699457,0.496980038382205,0.7866921381313462,0.6107250488384999,0.3446503265521164,0.5643514225212217,0.14415929305032524,0.25
0.5884700338166301,0.6757558155128872,0.6086047264153315,0.2403937056270041,0.8890504990429219,0.4337268382711029,0.46923275837060807,0.9599089941234601,0.75
0.631285251234557,0.6841933384433476,0.6113811355710951,0.09636356874636746,0.423643276844611,0.7308564153072751,0.5580832454689421,0.5998829786061827,0.0
0.580239482480157,0.8945488248090002,0.4483907816221676,0.8091212107292062,0.4451922402852945,0.9179109384468509,0.502279648128089,0.14821570824372127,1.0
0.6632081560340616,0.7943296777149896,0.49673984460798504,0.9067367708747792,0.5309371441526147,0.8340141116472617,0.33248513747151737,0.8851394277037163,0.75
0.7476555908735792,0.8847435387700235,0.5250407415752081,0.17510056731432208,0.46735211727259013,0.7891675015407459,0.21891441320171026,0.8468032809467761,0.0
0.9811892723165865,0.9931545056341317,0.2970235136282655,0.8831445124766834,0.273719933715325,0.8552721484390527,0.05933467558944739,0.2941942578392362,0.0
0.691898699531061,0.6640809624487231,0.5101108256112212,0.7279650605845055,0.5973963194380992,0.9226769927813337,0.2088101256782691,0.9966124678950726,1.0
0.9078004630966582,0.9615600771027581,0.5097178763443937,0.40909223929596544,0.9211084500767766,0.3039307315097802,0.04823605564296302,0.4040512761910245,0.75
0.8873495227183672,0.8878188694862923,0.2628335250109211,0.9820524225490481,0.45262347966672584,0.272691950747029,0.37386733758220086,0.9369763132803344,0.5
0.8259019911463671,0.9473053791293655,0.4751928293577236,0.4941164904955614,0.45777645179303667,0.23964508646028174,0.5659530507491376,0.5483117502233223,0.25
0.8572837153153425,0.9754654360288272,0.3495874542076015,0.8844059130979115,0.5842527012387966,0.700171649758986,0.1304397163948895,0.06693155186275636,0.25
0.5868058471791225,0.7929223041901486,0.451970739802282,0.9320348212429413,0.8454517256481787,0.7300953475495238,0.6516675234140288,0.011261414613829379,0.5
0.5611706885141076,0.9201564269639866,0.5329881479181222,0.3893607936235407,0.6808660078804808,0.5593618761953808,0.46371955598591935,0.6731174160199049,0.75
0.775612080772591,0.6608931886146551,0.6062637989149876,0.33040393092662734,0.6841013465436488,0.8031315229611978,0.18386469042267758,0.2985044307910456,1.0
0.9555600403274702,0.6704532951183436,0.6568960650497057,0.039565969592138726,0.5672049805687792,0.6154630041206419,0.10690535744683465,0.9027724553753851,1.0
0.7593290175041205,0.6556914979533676,0.6071266007316541,0.15444416039988937,0.3174989572776632,0.5014405957531867,0.700238347660887,0.2167228130194694,0.0
0.500842080928746,0.922224933312794,0.4602836189505265,0.7672844905241499,0.816732029325141,0.5304525480680918,0.39741936151935814,0.8344803252917673,0.0
0.7773660814390267,0.6363057882902622,0.6562815392728402,0.27356366095603807,0.8177151543171498,0.8618032099322467,0.06635116601209745,0.9076764887734541,0.75
0.9107243814830687,0.6868949988962616,0.3421639035959197,0.994440678327422,0.44366216398641223,0.6069998441569253,0.5870300783058022,0.34779539952942573,0.75
0.6887770165351478,0.8594861450644272,0.37674556473356813,0.9674938240276834,0.7832251849237056,0.5366010188414188,0.3194710876471921,0.43521938403564764,1.0
0.7871144304309801,0.7752332844254486,0.4964874246519631,0.7451566526138067,0.7702972712030113,0.37672603718670605,0.2018939394363609,0.9525995185913082,0.75
0.5270319318102586,0.9178066784861346,0.4131172523536052,0.939697222366434,0.8651772806289443,0.9143733491077044,0.14357539250606108,0.4633465944405625,0.75
0.9866364457021075,0.5619497095165775,0.4630922528178265,0.8600879329275315,0.9129346271459758,0.5594385162357052,0.023046844322816323,0.4245711779287958,0.5
0.9821908676654381,0.5971603369739252,0.4130488765267847,0.8766149674619808,0.45219916871430804,0.6672333105910656,0.4981188329409404,0.13210996702736308,0.0
0.580239482480157,0.8945488248090002,0.4483907816221676,0.8091212107292062,0.4451922402852945,0.9179109384468509,0.502279648128089,0.14821570824372127,0.75
0.775612080772591,0.6608931886146551,0.6062637989149876,0.33040393092662734,0.6841013465436488,0.8031315229611978,0.18386469042267758,0.2985044307910456,0.0
0.7017268765612366,0.6945197453792566,0.49896473411490605,0.7781489902346793,0.33523592909796823,0.8945266272440531,0.4736231032321856,0.797245958917728,0.75
0.9078004630966582,0.9615600771027581,0.5097178763443937,0.40909223929596544,0.9211084500767766,0.3039307315097802,0.04823605564296302,0.4040512761910245,0.5
0.8187091132572712,0.6118686663629882,0.6646485987714555,0.08063111964441003,0.6151328993659319,0.31793531812083525,0.47080648614447485,0.22457186812111676,1.0
0.9744442918093817,0.7692899002618716,0.3495945554768025,0.9844126791139961,0.8225480836993476,0.4611369272824224,0.17475827314600273,0.05707654305460062,1.0
0.9590444658158752,0.7012205007084126,0.6048638537351585,0.2263530382627534,0.5697307720351571,0.6438607054102394,0.033149440081680935,0.9084740493938542,0.5
0.9661633811894426,0.6506524338457497,0.33821396769889867,0.970626792236772,0.24395239578436617,0.6566009024808972,0.574265337654839,0.9085746143009348,0.75
0.9661633811894426,0.6506524338457497,0.33821396769889867,0.970626792236772,0.24395239578436617,0.6566009024808972,0.574265337654839,0.9085746143009348,0.25
0.8512686139746721,0.8503893845374502,0.5678433770021967,0.3717972091955307,0.3790221181152559,0.6722844263264102,0.3136865756714968,0.46150759381565143,0.75
0.738131649581774,0.992241112019656,0.45973455775718364,0.005152808063907388,0.7192984748141793,0.8923779154700183,0.14337439299994964,0.15407082172484385,0.0
0.6232641383788861,0.6133775041113151,0.429969288011305,0.9479594909756708,0.7511546204199449,0.8380024353274654,0.7087257244629698,0.18140127894989785,0.0
0.8000970988384067,0.9654274273048662,0.30688648285747455,0.9616349922245587,0.28635114830640007,0.7357896582484638,0.11340424321219145,0.8869999603348281,0.5
0.9770302433692306,0.6907538840611601,0.5912771795508006,0.3147152675127,0.3157707499449482,0.9074397410841166,0.17190926121766995,0.5542150753498833,0.5
0.9971190388918446,0.9555838356953535,0.4039492096812776,0.6166343771574048,0.21204715889257333,0.9015485738164677,0.08936104102696434,0.41971831045667746,0.0
0.5868058471791225,0.7929223041901486,0.451970739802282,0.9320348212429413,0.8454517256481787,0.7300953475495238,0.6516675234140288,0.011261414613829379,0.75
0.8268220930455127,0.9683005876493608,0.4937278720627976,0.3119759440155053,0.7034472646111078,0.878589527973401,0.04631461680291256,0.044835002015278055,0.5
0.8121051641938836,0.7244443039627543,0.5387045420085581,0.5492782670833228,0.7048666109880354,0.17857728135434317,0.5534109064466477,0.2622081163864469,0.75
0.500842080928746,0.922224933312794,0.4602836189505265,0.7672844905241499,0.816732029325141,0.5304525480680918,0.39741936151935814,0.8344803252917673,0.75
0.9961093180953031,0.953110583831661,0.3992757112090305,0.01809921591055197,0.403683117270733,0.8137302352662461,0.012439183615570313,0.30721902373918286,0.25
0.9742896966327085,0.7993280629478607,0.5081940812365817,0.28489962856740403,0.45192323265925793,0.19736327303967421,0.4770717860436533,0.2269930693916034,1.0
0.8121051641938836,0.7244443039627543,0.5387045420085581,0.5492782670833228,0.7048666109880354,0.17857728135434317,0.5534109064466477,0.2622081163864469,0.25
0.7108375647356351,0.7148631639481611,0.5897658097530702,0.2584429389934188,0.5602862971200493,0.6775930939733692,0.3232010100221943,0.6801583112920654,0.5
0.9811892723165865,0.9931545056341317,0.2970235136282655,0.8831445124766834,0.273719933715325,0.8552721484390527,0.05933467558944739,0.2941942578392362,0.5
0.6658914207243846,0.9500800341647416,0.49705227529737817,0.33168228579040415,0.9065265871866286,0.6907683234102672,0.014737848190156345,0.7289013170964938,0.5
0.8746390146511056,0.5937536011195526,0.6498505825522631,0.020721032464701326,0.5116319067357105,0.7781707210908178,0.193444029185867,0.7836290549058244,0.25
0.9549351824879917,0.6049361409934977,0.5925032364708442,0.4383858150569827,0.6709691519183282,0.5562466545512182,0.14986301442956693,0.3165705443239677,0.75
0.5817196431150927,0.7518359908906512,0.5552458343675247,0.5682720750721828,0.7444101535853908,0.5162136613370112,0.5796225143064508,0.4415025673988065,0.0
0.5359240893209501,0.8714168653831327,0.3441012814577531,0.9655051417299608,0.7617535684478417,0.39820269117204316,0.6051392731805785,0.9527166200325314,0.75
0.580239482480157,0.8945488248090002,0.4483907816221676,0.8091212107292062,0.4451922402852945,0.9179109384468509,0.502279648128089,0.14821570824372127,0.25
0.9811892723165865,0.9931545056341317,0.2970235136282655,0.8831445124766834,0.273719933715325,0.8552721484390527,0.05933467558944739,0.2941942578392362,1.0
0.6658914207243846,0.9500800341647416,0.49705227529737817,0.33168228579040415,0.9065265871866286,0.6907683234102672,0.014737848190156345,0.7289013170964938,0.75
0.6813394248803766,0.7688180457383267,0.41988481106907105,0.9027500644983154,0.4417245880959868,0.7767022079512907,0.4049114779534498,0.7310450543604632,0.0
0.7871144304309801,0.7752332844254486,0.4964874246519631,0.7451566526138067,0.7702972712030113,0.37672603718670605,0.2018939394363609,0.9525995185913082,0.0
0.9923215512779051,0.6926398202226621,0.388097359523877,0.9581863784904134,0.5549721846229211,0.8607300762344868,0.008552859920163755,0.49047247105058,0.75
0.995602856662909,0.7547065878044842,0.6077123132644107,0.2547050105285187,0.827877835785557,0.50919481564856,0.02613646557723493,0.1515836219688688,1.0
0.6415965840394376,0.6652164442274932,0.5872623420255706,0.5078018406018586,0.5808396247184436,0.668676129937131,0.6628993055217439,0.1470255040472416,0.5
0.7135871258716427,0.7863852323600405,0.3778741049579211,0.9790304522463754,0.44231856819991194,0.5730391526403569,0.6327229378698288,0.6880008926879584,0.25
0.9555600403274702,0.6704532951183436,0.6568960650497057,0.039565969592138726,0.5672049805687792,0.6154630041206419,0.10690535744683465,0.9027724553753851,0.75
0.6843810123307006,0.5549496720139245,0.6929621614782546,0.006415542374366701,0.9205885352189919,0.7482495873827135,0.23067543602840232,0.7660366149758088,1.0
0.8888505294569723,0.9497858136604417,0.459707803864735,0.3474769454566581,0.6203393856571975,0.21509270951676568,0.311511828006215,0.6894813897157029,0.5
0.8773832217815932,0.81760018280109,0.6041512840781875,0.4100748652492594,0.9116072408080397,0.3517706620219396,0.06945307396094712,0.7464556258818325,0.0
0.9811892723165865,0.9931545056341317,0.2970235136282655,0.8831445124766834,0.273719933715325,0.8552721484390527,0.05933467558944739,0.2941942578392362,0.25
0.7135871258716427,0.7863852323600405,0.3778741049579211,0.9790304522463754,0.44231856819991194,0.5730391526403569,0.6327229378698288,0.6880008926879584,1.0
0.500842080928746,0.922224933312794,0.4602836189505265,0.7672844905241499,0.816732029325141,0.5304525480680918,0.39741936151935814,0.8344803252917673,1.0
0.9770302433692306,0.6907538840611601,0.5912771795508006,0.3147152675127,0.3157707499449482,0.9074397410841166,0.17190926121766995,0.5542150753498833,0.0
0.9586294275932626,0.8812261104641846,0.3860848298399687,0.813039182232354,0.5697686443324704,0.36487092132264703,0.022141455902491843,0.9742494566507766,0.75
0.500842080928746,0.922224933312794,0.4602836189505265,0.7672844905241499,0.816732029325141,0.5304525480680918,0.39741936151935814,0.8344803252917673,0.5
0.6415965840394376,0.6652164442274932,0.5872623420255706,0.5078018406018586,0.5808396247184436,0.668676129937131,0.6628993055217439,0.1470255040472416,0.75
0.9742896966327085,0.7993280629478607,0.5081940812365817,0.28489962856740403,0.45192323265925793,0.19736327303967421,0.4770717860436533,0.2269930693916034,0.0
0.8873495227183672,0.8878188694862923,0.2628335250109211,0.9820524225490481,0.45262347966672584,0.272691950747029,0.37386733758220086,0.9369763132803344,0.0
0.8494737093247836,0.7951763692156881,0.596355335173283,0.2897122515568827,0.8702213718388646,0.3852379128754022,0.17166441596016868,0.449485740909696,0.25
0.7593290175041205,0.6556914979533676,0.6071266007316541,0.15444416039988937,0.3174989572776632,0.5014405957531867,0.700238347660887,0.2167228130194694,0.5
0.7746356736187642,0.6867848901849396,0.5754439940593347,0.5136624698432815,0.6617852947176097,0.3741106079063353,0.39029433648879036,0.8018361537066832,0.75
0.8746390146511056,0.5937536011195526,0.6498505825522631,0.020721032464701326,0.5116319067357105,0.7781707210908178,0.193444029185867,0.7836290549058244,0.0
0.6658914207243846,0.9500800341647416,0.49705227529737817,0.33168228579040415,0.9065265871866286,0.6907683234102672,0.014737848190156345,0.7289013170964938,0.0
0.9045299623874202,0.5185596560468372,0.7121549815515973,0.140931958206012,0.922566919282979,0.6985220821806237,0.05859802395734887,0.19384242663178114,0.5
0.6887770165351478,0.8594861450644272,0.37674556473356813,0.9674938240276834,0.7832251849237056,0.5366010188414188,0.3194710876471921,0.43521938403564764,0.25
0.9725197552463496,0.5699235274699457,0.496980038382205,0.7866921381313462,0.6107250488384999,0.3446503265521164,0.5643514225212217,0.14415929305032524,1.0
0.8000970988384067,0.9654274273048662,0.30688648285747455,0.9616349922245587,0.28635114830640007,0.7357896582484638,0.11340424321219145,0.8869999603348281,0.75
0.824229892904564,0.9801991659279695,0.37688526007091955,0.890568652210184,0.9090846195290456,0.28280487267582766,0.15765519599681965,0.5792852736891051,0.75
0.6091523343694382,0.907112684743031,0.2948791005134731,0.972360479384292,0.2947955531901529,0.6709201938276478,0.6137813171467112,0.5367718309492353,0.75
0.5941769284561562,0.9763377749266671,0.5060992170759101,0.40797776911236205,0.7076796397394269,0.7523330244842767,0.2867521917823729,0.5264255052219076,1.0
0.7227747658417065,0.9070637705772341,0.4133036706670472,0.8427711445700486,0.6839924984224153,0.2121008620329174,0.6717903110723449,0.47740854413704226,0.75
0.9642317444983205,0.8633319511411945,0.5216767371222627,0.48009213844782,0.7207624641429397,0.4256601002796056,0.031967166040070445,0.33183418030287015,0.75
0.580239482480157,0.8945488248090002,0.4483907816221676,0.8091212107292062,0.4451922402852945,0.9179109384468509,0.502279648128089,0.14821570824372127,0.75
0.5817196431150927,0.7518359908906512,0.5552458343675247,0.5682720750721828,0.7444101535853908,0.5162136613370112,0.5796225143064508,0.4415025673988065,0.5
0.8572837153153425,0.9754654360288272,0.3495874542076015,0.8844059130979115,0.5842527012387966,0.700171649758986,0.1304397163948895,0.06693155186275636,0.75
0.6415965840394376,0.6652164442274932,0.5872623420255706,0.5078018406018586,0.5808396247184436,0.668676129937131,0.6628993055217439,0.1470255040472416,0.25
0.580239482480157,0.8945488248090002,0.4483907816221676,0.8091212107292062,0.4451922402852945,0.9179109384468509,0.502279648128089,0.14821570824372127,0.0
0.6658914207243846,0.9500800341647416,0.49705227529737817,0.33168228579040415,0.9065265871866286,0.6907683234102672,0.014737848190156345,0.7289013170964938,1.0
0.5270319318102586,0.9178066784861346,0.4131172523536052,0.939697222366434,0.8651772806289443,0.9143733491077044,0.14357539250606108,0.4633465944405625,0.25
0.8746390146511056,0.5937536011195526,0.6498505825522631,0.020721032464701326,0.5116319067357105,0.7781707210908178,0.193444029185867,0.7836290549058244,0.5
0.738131649581774,0.992241112019656,0.45973455775718364,0.005152808063907388,0.7192984748141793,0.8923779154700183,0.14337439299994964,0.15407082172484385,0.75
0.9045299623874202,0.5185596560468372,0.7121549815515973,0.140931958206012,0.922566919282979,0.6985220821806237,0.05859802395734887,0.19384242663178114,0.25
0.631285251234557,0.6841933384433476,0.6113811355710951,0.09636356874636746,0.423643276844611,0.7308564153072751,0.5580832454689421,0.5998829786061827,1.0
0.8268220930455127,0.9683005876493608,0.4937278720627976,0.3119759440155053,0.7034472646111078,0.878589527973401,0.04631461680291256,0.044835002015278055,0.0
0.9045299623874202,0.5185596560468372,0.7121549815515973,0.140931958206012,0.922566919282979,0.6985220821806237,0.05859802395734887,0.19384242663178114,1.0
0.9586294275932626,0.8812261104641846,0.3860848298399687,0.813039182232354,0.5697686443324704,0.36487092132264703,0.022141455902491843,0.9742494566507766,0.5
0.7005174118965093,0.7676168852520756,0.5769156827852461,0.4855334860336721,0.7790275842956639,0.741445607167045,0.10392882971426186,0.9805793550907164,0.5
0.7871144304309801,0.7752332844254486,0.4964874246519631,0.7451566526138067,0.7702972712030113,0.37672603718670605,0.2018939394363609,0.9525995185913082,0.5
0.7017268765612366,0.6945197453792566,0.49896473411490605,0.7781489902346793,0.33523592909796823,0.8945266272440531,0.4736231032321856,0.797245958917728,0.25
0.9821908676654381,0.5971603369739252,0.4130488765267847,0.8766149674619808,0.45219916871430804,0.6672333105910656,0.4981188329409404,0.13210996702736308,0.25
0.8535390631614691,0.8536353083833517,0.5722852220079307,0.014169600542446686,0.7052744677149106,0.7606177120547469,0.0540248961861606,0.26352603511334366,0.5
0.6232641383788861,0.6133775041113151,0.429969288011305,0.9479594909756708,0.7511546204199449,0.8380024353274654,0.7087257244629698,0.18140127894989785,0.5
0.5044258827488411,0.9141410387896861,0.4167294228877135,0.8997442069838681,0.9119362481407756,0.5591953052566029,0.38238504969761533,0.8343828043643943,0.5
0.8041136623907862,0.5141846339842525,0.6441534102603066,0.0835403770325821,0.559430511177897,0.623143845359319,0.3803643478341917,0.24917223997094243,0.5
0.995602856662909,0.7547065878044842,0.6077123132644107,0.2547050105285187,0.827877835785557,0.50919481564856,0.02613646557723493,0.1515836219688688,0.75
0.691898699531061,0.6640809624487231,0.5101108256112212,0.7279650605845055,0.5973963194380992,0.9226769927813337,0.2088101256782691,0.9966124678950726,0.75
0.8773832217815932,0.81760018280109,0.6041512840781875,0.4100748652492594,0.9116072408080397,0.3517706620219396,0.06945307396094712,0.7464556258818325,1.0
0.5359240893209501,0.8714168653831327,0.3441012814577531,0.9655051417299608,0.7617535684478417,0.39820269117204316,0.6051392731805785,0.9527166200325314,1.0
0.5270319318102586,0.9178066784861346,0.4131172523536052,0.939697222366434,0.8651772806289443,0.9143733491077044,0.14357539250606108,0.4633465944405625,1.0
0.7179300036213642,0.9773841372891686,0.4511574058451955,0.7223853937190041,0.4646720058725087,0.6067984782038969,0.17384401590568205,0.9057754855308682,0.75
0.8888505294569723,0.9497858136604417,0.459707803864735,0.3474769454566581,0.6203393856571975,0.21509270951676568,0.311511828006215,0.6894813897157029,0.75
0.9107243814830687,0.6868949988962616,0.3421639035959197,0.994440678327422,0.44366216398641223,0.6069998441569253,0.5870300783058022,0.34779539952942573,1.0
0.8259019911463671,0.9473053791293655,0.4751928293577236,0.4941164904955614,0.45777645179303667,0.23964508646028174,0.5659530507491376,0.5483117502233223,0.0
0.8000970988384067,0.9654274273048662,0.30688648285747455,0.9616349922245587,0.28635114830640007,0.7357896582484638,0.11340424321219145,0.8869999603348281,1.0
0.6184859556562347,0.6878125290873182,0.597086491545623,0.3176770797956008,0.7814688411677415,0.2585147437538327,0.6966502804888469,0.4744676602550493,0.25
0.6843810123307006,0.5549496720139245,0.6929621614782546,0.006415542374366701,0.9205885352189919,0.7482495873827135,0.23067543602840232,0.7660366149758088,0.25
0.7697441262767767,0.5923977090900592,0.6657827060534226,0.11281930603806871,0.5879899453255655,0.9042568842910956,0.23718026376699264,0.4444950063971489,1.0
0.767054154325794,0.8358573786590966,0.4997561828254642,0.7758808903818947,0.7201616134739595,0.35860458751761176,0.5137909096415662,0.2413042141037933,0.25
0.9045299623874202,0.5185596560468372,0.7121549815515973,0.140931958206012,0.922566919282979,0.6985220821806237,0.05859802395734887,0.19384242663178114,0.0
0.9971190388918446,0.9555838356953535,0.4039492096812776,0.6166343771574048,0.21204715889257333,0.9015485738164677,0.08936104102696434,0.41971831045667746,0.5
0.9971190388918446,0.9555838356953535,0.4039492096812776,0.6166343771574048,0.21204715889257333,0.9015485738164677,0.08936104102696434,0.41971831045667746,0.75
0.9586294275932626,0.8812261104641846,0.3860848298399687,0.813039182232354,0.5697686443324704,0.36487092132264703,0.022141455902491843,0.9742494566507766,1.0
0.8873495227183672,0.8878188694862923,0.2628335250109211,0.9820524225490481,0.45262347966672584,0.272691950747029,0.37386733758220086,0.9369763132803344,1.0
0.500842080928746,0.922224933312794,0.4602836189505265,0.7672844905241499,0.816732029325141,0.5304525480680918,0.39741936151935814,0.8344803252917673,0.25
0.8852305192989056,0.7587963330184957,0.5076891581674366,0.7233901378124007,0.83810458995447,0.25329751742273715,0.43072035651569107,0.04246580560015089,0.25
0.9709017422706148,0.7181569559505812,0.5679134125616017,0.5704392293286727,0.6568984338957826,0.3069010703929949,0.34351369951513294,0.005659041454346739,0.0
0.8000970988384067,0.9654274273048662,0.30688648285747455,0.9616349922245587,0.28635114830640007,0.7357896582484638,0.11340424321219145,0.8869999603348281,0.0
0.9661633811894426,0.6506524338457497,0.33821396769889867,0.970626792236772,0.24395239578436617,0.6566009024808972,0.574265337654839,0.9085746143009348,0.0
0.7871144304309801,0.7752332844254486,0.4964874246519631,0.7451566526138067,0.7702972712030113,0.37672603718670605,0.2018939394363609,0.9525995185913082,1.0
